Language, Program, PowerLimit, Package, Core(s), Time (ms), Temperature, Memory
C, bubble_sort_string_O0_1000, -1, 0.383056640625000000, 0.144653320312500000, 52, 36.0, 1408
C, bubble_sort_string_O0_1000, -1, 0.267028808593750000, 0.112426757812500000, 46, 36.0, 1408
C, bubble_sort_string_O0_1000, -1, 0.313232421875000000, 0.130981445312500000, 52, 36.0, 1408
C, bubble_sort_string_O0_1000, -1, 0.291625976562500000, 0.123352050781250000, 52, 36.0, 1408
C, bubble_sort_string_O0_1000, -1, 0.255493164062500000, 0.104980468750000000, 46, 36.0, 1408
C, bubble_sort_string_O0_1000, -1, 0.282104492187500000, 0.124694824218750000, 49, 36.0, 1408
C, bubble_sort_string_O0_1000, -1, 0.276855468750000000, 0.114807128906250000, 49, 38.0, 1408
C, bubble_sort_string_O0_1000, -1, 0.152526855468750000, 0.063964843750000000, 37, 36.0, 1408
C, bubble_sort_string_O2_1000, -1, 0.285339355468750000, 0.102416992187500000, 38, 36.0, 1408
C, bubble_sort_string_O2_1000, -1, 0.185485839843750000, 0.078918457031250000, 35, 36.0, 1408
C, bubble_sort_string_O2_1000, -1, 0.200500488281250000, 0.081970214843750000, 38, 36.0, 1408
C, bubble_sort_string_O2_1000, -1, 0.195251464843750000, 0.082153320312500000, 35, 36.0, 1408
C, bubble_sort_string_O2_1000, -1, 0.208374023437500000, 0.088562011718750000, 38, 37.2, 1408
C, bubble_sort_string_O2_1000, -1, 0.147216796875000000, 0.062622070312500000, 30, 36.0, 1408
C, bubble_sort_string_O2_1000, -1, 0.180114746093750000, 0.073303222656250000, 33, 36.0, 1408
C, bubble_sort_string_O2_1000, -1, 0.199157714843750000, 0.083435058593750000, 35, 36.0, 1408
C, bubble_sort_string_O2_1000, -1, 0.179931640625000000, 0.081237792968750000, 35, 36.0, 1408
C, bubble_sort_string_O2_1000, -1, 0.238281250000000000, 0.092773437500000000, 35, 36.0, 1408
C, counting_sort_string_O0_10, -1, 0.065490722656250000, 0.027465820312500000, 11, 36.0, 1280
C, counting_sort_string_O0_10, -1, 0.079711914062500000, 0.028747558593750000, 13, 36.0, 1280
C, counting_sort_string_O0_10, -1, 0.072631835937500000, 0.028503417968750000, 12, 36.0, 1280
C, counting_sort_string_O0_10, -1, 0.050476074218750000, 0.026245117187500000, 10, 36.0, 1280
